id,System.Title,System.State,System.CreatedDate,System.ChangedDate,System.AssignedTo
2141,"As an admin, I want to monitor system logs",New,27/12/2024,28/12/2024,
2142,Calculation Error in Report,Active,27/12/2024,28/12/2024,
2143,Performance Issue on Load,New,27/12/2024,28/12/2024,
2144,"As a user, I want to deactivate my account",Closed,27/12/2024,28/12/2024,
2145,Incorrect User Role Assignment,New,27/12/2024,28/12/2024,
2146,"As a user, I need file upload capability",Resolved,27/12/2024,28/12/2024,
2147,"As a user, I need two-factor authentication",New,27/12/2024,28/12/2024,
2148,"As a guest, I need limited access",Active,27/12/2024,28/12/2024,
2149,Unexpected Logout,Closed,27/12/2024,28/12/2024,
2150,"As a developer, I want to access API documentation",Resolved,27/12/2024,28/12/2024,Viviana de Oliveira
2151,"As a user, I want to see my order history",New,27/12/2024,28/12/2024,
2152,"As a user, I need to change my email address",Closed,27/12/2024,28/12/2024,
2153,"As a user, I want a mobile-friendly version",Closed,27/12/2024,28/12/2024,
2154,"As a user, I want to save items to a wishlist",Closed,27/12/2024,28/12/2024,
2155,"As a user, I need to change my email address",Active,27/12/2024,28/12/2024,
2156,"As a user, I want to deactivate my account",Resolved,27/12/2024,28/12/2024,
2157,"As a user, I need two-factor authentication",New,27/12/2024,28/12/2024,
2158,"As a user, I want to save items to a wishlist",Closed,27/12/2024,28/12/2024,
2159,"As a guest, I want to browse the site without login",Closed,27/12/2024,28/12/2024,
2160,"As a user, I want to export data",Closed,27/12/2024,28/12/2024,
2162,Unexpected Logout,New,27/12/2024,28/12/2024,
2163,"As an admin, I need to manage user roles",New,27/12/2024,28/12/2024,
2164,Search Results Not Accurate,New,27/12/2024,28/12/2024,
2165,"As a guest, I need limited access",New,27/12/2024,28/12/2024,
2166,"As a developer, I need detailed error logs",Resolved,27/12/2024,28/12/2024,
2167,"As a guest, I need limited access",Resolved,27/12/2024,28/12/2024,
2168,"As a user, I need to change my email address",Active,27/12/2024,28/12/2024,
2169,"As a user, I need autocomplete for forms",Active,27/12/2024,28/12/2024,
2170,Null Pointer Exception Detected,New,27/12/2024,28/12/2024,
2171,Calculation Error in Report,New,27/12/2024,28/12/2024,
2172,Incorrect User Role Assignment,New,27/12/2024,28/12/2024,
2173,"As a user, I need to change my email address",Closed,27/12/2024,28/12/2024,
2174,"As a guest, I want to browse the site without login",Active,27/12/2024,28/12/2024,
2175,"As a developer, I need detailed error logs",Active,27/12/2024,28/12/2024,
2176,Duplicate Entries in Logs,New,27/12/2024,28/12/2024,
2177,"As a guest, I want to browse the site without login",Closed,27/12/2024,28/12/2024,
2178,Performance Issue on Load,New,27/12/2024,28/12/2024,
2179,Session Cookie Not Set,Active,27/12/2024,28/12/2024,
2180,"As a user, I want a mobile-friendly version",Active,27/12/2024,28/12/2024,
2181,"As a user, I want to customize my dashboard",Resolved,27/12/2024,28/12/2024,Viviana de Oliveira
2182,"As a guest, I need limited access",Active,27/12/2024,28/12/2024,Viviana de Oliveira
2183,"As a user, I need multi-language support",Closed,27/12/2024,28/12/2024,
2184,"As an admin, I need to manage user roles",Closed,27/12/2024,28/12/2024,
2185,Calculation Error in Report,Resolved,27/12/2024,28/12/2024,
2186,"As a user, I want to filter search results",Closed,27/12/2024,28/12/2024,
2187,"As a user, I want to save items to a wishlist",Active,27/12/2024,28/12/2024,
2188,"As a user, I need to view my profile information",Resolved,27/12/2024,28/12/2024,
2189,"As a user, I want to reset my password",New,27/12/2024,28/12/2024,
2190,"As a user, I want a dark mode option",Resolved,27/12/2024,28/12/2024,
2191,"As a user, I want to deactivate my account",Resolved,27/12/2024,28/12/2024,
2192,Search Results Not Accurate,New,27/12/2024,28/12/2024,
2193,"As a user, I need autocomplete for forms",New,27/12/2024,28/12/2024,
2194,"As a user, I need keyboard shortcuts",Active,27/12/2024,28/12/2024,
2195,"As a user, I want a dark mode option",New,27/12/2024,28/12/2024,
2196,CSS Styling Missing,New,27/12/2024,28/12/2024,
2197,"As a user, I want to set my timezone",Active,27/12/2024,28/12/2024,
2198,"As a user, I want to reset my password",Resolved,27/12/2024,28/12/2024,
2199,"As a user, I want to reset my password",Resolved,27/12/2024,28/12/2024,
2200,"As a user, I need to view my profile information",Resolved,27/12/2024,28/12/2024,
2201,Broken Link in Footer,Resolved,27/12/2024,28/12/2024,
2202,File Upload Fails,New,27/12/2024,28/12/2024,
2203,"As a developer, I want to access API documentation",New,27/12/2024,28/12/2024,
2204,"As a user, I need to view my profile information",New,27/12/2024,28/12/2024,
2205,"As a user, I need keyboard shortcuts",Resolved,27/12/2024,28/12/2024,
2206,"As an admin, I want to monitor system logs",Resolved,27/12/2024,28/12/2024,
2207,"As an admin, I need to schedule tasks",Closed,27/12/2024,28/12/2024,
2208,"As a user, I want to deactivate my account",Active,27/12/2024,28/12/2024,
2209,"As a user, I want to export data",Closed,27/12/2024,28/12/2024,
2210,"As a user, I need to view my profile information",Resolved,27/12/2024,28/12/2024,
2211,"As an admin, I need to manage user roles",Resolved,27/12/2024,28/12/2024,
2212,Null Pointer Exception Detected,New,27/12/2024,28/12/2024,
2213,"As a user, I want to export data",New,27/12/2024,28/12/2024,
2214,"As a user, I need file upload capability",New,27/12/2024,28/12/2024,
2215,"As a manager, I want to generate reports",Resolved,27/12/2024,28/12/2024,
2216,"As a developer, I need detailed error logs",Active,27/12/2024,28/12/2024,
2217,"As a user, I need multi-language support",New,27/12/2024,28/12/2024,
2218,"As a user, I need autocomplete for forms",New,27/12/2024,28/12/2024,
2219,"As a user, I need multi-language support",Active,27/12/2024,28/12/2024,
2220,Tooltip Not Displayed,New,27/12/2024,28/12/2024,
2221,"As a user, I need keyboard shortcuts",Resolved,27/12/2024,28/12/2024,
2222,"As a manager, I want to generate reports",Closed,27/12/2024,28/12/2024,
2223,Data Not Saving Properly,New,27/12/2024,28/12/2024,
2224,"As a user, I need to tag items",New,27/12/2024,28/12/2024,
2225,Auto-suggestion Not Working,New,27/12/2024,28/12/2024,
2226,"As a user, I want a mobile-friendly version",Resolved,27/12/2024,28/12/2024,
2227,"As a user, I want to save items to a wishlist",Active,27/12/2024,28/12/2024,
2228,"As a user, I want to customize my dashboard",New,27/12/2024,28/12/2024,
2229,"As a user, I want to see my order history",Active,27/12/2024,28/12/2024,
2230,"As a user, I need file upload capability",Resolved,27/12/2024,28/12/2024,
2231,"As a user, I want to reset my password",Closed,27/12/2024,28/12/2024,
2232,"As a user, I want to reset my password",Resolved,27/12/2024,28/12/2024,
2233,Null Pointer Exception Detected,New,27/12/2024,28/12/2024,
2234,"As a user, I want to customize my dashboard",Active,27/12/2024,28/12/2024,Viviana de Oliveira
2235,"As a user, I need keyboard shortcuts",Closed,27/12/2024,28/12/2024,
2236,Broken Pagination Controls,Active,27/12/2024,28/12/2024,
2237,"As a user, I want to deactivate my account",Active,27/12/2024,28/12/2024,
2238,Null Pointer Exception Detected,New,27/12/2024,28/12/2024,
2239,"As a user, I want to customize my dashboard",Active,27/12/2024,28/12/2024,
2240,Invalid Error Message Display,Active,27/12/2024,28/12/2024,
2241,"As a user, I need file upload capability",Active,27/12/2024,28/12/2024,
2242,"As a user, I need autocomplete for forms",New,27/12/2024,28/12/2024,
2243,"As a user, I want to save items to a wishlist",New,27/12/2024,28/12/2024,
2244,"As a user, I need to change my email address",Closed,27/12/2024,28/12/2024,
2245,"As a user, I need to tag items",Closed,27/12/2024,28/12/2024,
2246,"As a guest, I want to browse the site without login",Closed,27/12/2024,28/12/2024,
2247,"As a user, I want to filter search results",Active,27/12/2024,28/12/2024,
2248,"As a guest, I need limited access",Resolved,27/12/2024,28/12/2024,
2249,"As an admin, I need to manage user roles",Active,27/12/2024,28/12/2024,
2250,"As a user, I want a dark mode option",Closed,27/12/2024,28/12/2024,
2251,Incorrect Validation on Login Form,New,27/12/2024,28/12/2024,
2252,CSS Styling Missing,Closed,27/12/2024,28/12/2024,
2253,Invalid Error Message Display,New,27/12/2024,28/12/2024,
2254,Broken Link in Footer,New,27/12/2024,28/12/2024,
2255,"As a user, I need multi-language support",New,27/12/2024,28/12/2024,
2256,"As a user, I want a mobile-friendly version",New,27/12/2024,28/12/2024,
2257,Language Translation Incorrect,New,27/12/2024,28/12/2024,
2258,"As a guest, I need limited access",Active,27/12/2024,28/12/2024,
2259,Session Expiration Not Handled,New,27/12/2024,28/12/2024,
2260,Incorrect User Role Assignment,New,27/12/2024,28/12/2024,
2261,"As a user, I need file upload capability",Active,27/12/2024,28/12/2024,Viviana de Oliveira
2262,CSS Styling Missing,New,27/12/2024,28/12/2024,
2263,Incorrect User Role Assignment,New,27/12/2024,28/12/2024,
2264,"As a user, I need multi-language support",Resolved,27/12/2024,28/12/2024,
2265,"As a developer, I want to access API documentation",Resolved,27/12/2024,28/12/2024,
2266,Performance Issue on Load,Resolved,27/12/2024,28/12/2024,
2267,"As a user, I want to filter search results",Active,27/12/2024,28/12/2024,
2268,"As a user, I need two-factor authentication",Closed,27/12/2024,28/12/2024,
2269,"As a user, I want to set my timezone",New,27/12/2024,28/12/2024,
2270,"As a user, I need two-factor authentication",Active,27/12/2024,28/12/2024,
2271,"As a guest, I need limited access",New,27/12/2024,28/12/2024,
2272,"As a user, I need to tag items",Resolved,27/12/2024,28/12/2024,
2273,Session Expiration Not Handled,New,27/12/2024,28/12/2024,
2274,"As a user, I want to export data",Active,27/12/2024,28/12/2024,
2275,"As a user, I need a responsive UI",Active,27/12/2024,28/12/2024,
2276,"As a user, I need to tag items",Closed,27/12/2024,28/12/2024,
2277,"As a user, I want to filter search results",Active,27/12/2024,28/12/2024,
2278,"As a user, I need to tag items",Closed,27/12/2024,28/12/2024,
2279,"As a user, I need file upload capability",Closed,27/12/2024,28/12/2024,
2280,"As a developer, I need detailed error logs",Closed,27/12/2024,28/12/2024,
2281,"As a guest, I need limited access",New,27/12/2024,28/12/2024,
2282,"As a user, I want to export data",Closed,27/12/2024,28/12/2024,
2283,"As a user, I want to receive notifications",Closed,27/12/2024,28/12/2024,
2284,"As a guest, I need limited access",Resolved,27/12/2024,28/12/2024,
2285,Broken Pagination Controls,New,27/12/2024,28/12/2024,
2286,Tooltip Not Displayed,Closed,27/12/2024,28/12/2024,
2287,"As a user, I want to filter search results",Active,27/12/2024,28/12/2024,
2288,"As a user, I need multi-language support",Closed,27/12/2024,28/12/2024,
2289,"As a user, I want a mobile-friendly version",New,27/12/2024,28/12/2024,
2290,"As a user, I want a dark mode option",Active,27/12/2024,28/12/2024,
2291,"As a user, I want to save items to a wishlist",Resolved,27/12/2024,28/12/2024,
2292,"As a user, I want to receive notifications",New,27/12/2024,28/12/2024,
2293,"As a guest, I want to browse the site without login",Active,27/12/2024,28/12/2024,
2294,Calculation Error in Report,New,27/12/2024,28/12/2024,
2295,"As a guest, I want to browse the site without login",New,27/12/2024,28/12/2024,
2296,"As a user, I need multi-language support",New,27/12/2024,28/12/2024,
2297,"As an admin, I want to monitor system logs",Closed,27/12/2024,28/12/2024,
2298,"As a user, I want to export data",Active,27/12/2024,28/12/2024,
2299,"As an admin, I want to monitor system logs",Resolved,27/12/2024,28/12/2024,
2300,"As a user, I need autocomplete for forms",Resolved,27/12/2024,28/12/2024,
2301,"As an admin, I need to view system analytics",New,27/12/2024,28/12/2024,
2302,"As a user, I want a dark mode option",Resolved,27/12/2024,28/12/2024,
2303,"As a user, I need a responsive UI",Active,27/12/2024,28/12/2024,
2304,"As a developer, I want to access API documentation",Resolved,27/12/2024,28/12/2024,
2305,"As a guest, I need limited access",New,27/12/2024,28/12/2024,
2306,"As an admin, I want to monitor system logs",Closed,27/12/2024,28/12/2024,
2307,Calculation Error in Report,New,27/12/2024,28/12/2024,
2308,"As an admin, I need to manage user roles",Closed,27/12/2024,28/12/2024,
2309,"As a developer, I need detailed error logs",Resolved,27/12/2024,28/12/2024,
2310,"As a user, I want a mobile-friendly version",Resolved,27/12/2024,28/12/2024,
2311,Language Translation Incorrect,Resolved,27/12/2024,28/12/2024,
2312,"As a user, I need multi-language support",Active,27/12/2024,28/12/2024,
2313,"As a user, I need to view my profile information",New,27/12/2024,28/12/2024,
2314,"As a user, I want a dark mode option",New,27/12/2024,28/12/2024,
2315,"As a user, I need autocomplete for forms",Closed,27/12/2024,28/12/2024,
2316,"As an admin, I need to view system analytics",Resolved,27/12/2024,28/12/2024,
2317,"As a user, I want to filter search results",Active,27/12/2024,28/12/2024,
2318,Broken Link in Footer,New,27/12/2024,28/12/2024,
2319,"As an admin, I want to monitor system logs",Resolved,27/12/2024,28/12/2024,
2320,"As a developer, I need detailed error logs",Active,27/12/2024,28/12/2024,
